filename,psnr_mse,psnr_vgg,psnr_resnet
AnhHungNguyenTrungTruc_Ep01_2012_00315.jpg,25.333523573483262,24.89553279400024,25.24168958280519
AnhHungNguyenTrungTruc_Ep01_2012_00369.jpg,26.124732493531813,25.892727606450197,26.130151817113386
AnhHungNguyenTrungTruc_Ep01_2012_00376.jpg,28.38368877550233,28.898682038997087,27.328169495521276
AnhHungNguyenTrungTruc_Ep01_2012_00381.jpg,26.403595659332435,26.526380819344467,26.33821926534218
AnhHungNguyenTrungTruc_Ep01_2012_00391.jpg,28.7284237468705,27.74680808516541,28.58789800463181
AnhHungNguyenTrungTruc_Ep01_2012_00410.jpg,26.460585886458574,26.68212753937299,27.427487266963062
AnhHungNguyenTrungTruc_Ep01_2012_00414.jpg,26.77207440812415,28.1498082955253,29.204490838206137
AnhHungNguyenTrungTruc_Ep01_2012_00419.jpg,26.726113504037897,26.54035148226583,27.903880616980786
AnhHungNguyenTrungTruc_Ep01_2012_00423.jpg,23.535970507584764,23.057768968145112,21.887320694582606
AnhHungNguyenTrungTruc_Ep01_2012_00424.jpg,23.122811486157175,22.71747758708143,23.834035944620577
AnhHungNguyenTrungTruc_Ep01_2012_00425.jpg,22.198942254258466,21.264719050165578,22.309717292834886
AnhHungNguyenTrungTruc_Ep01_2012_00441.jpg,26.87310028958551,27.593820036815032,27.323766529717922
AnhHungNguyenTrungTruc_Ep01_2012_00444.jpg,29.90380125377264,28.267072861382076,30.121690172824955
AnhHungNguyenTrungTruc_Ep01_2012_00445.jpg,31.28480794543232,30.641566282043048,31.25357990181516
AnhHungNguyenTrungTruc_Ep01_2012_00478.jpg,29.737804187315323,28.682057487588857,29.953921640362534
AnhHungNguyenTrungTruc_Ep01_2012_00483.jpg,23.94099808983885,24.616284617260686,25.37117270092375
AnhHungNguyenTrungTruc_Ep01_2012_00484.jpg,23.93509076682904,25.005963148506197,25.10817910057263
AnhHungNguyenTrungTruc_Ep01_2012_00486.jpg,29.836387642900448,30.120675468005736,28.754537000022292
AnhHungNguyenTrungTruc_Ep01_2012_00508.jpg,27.717920778992298,27.98648734845086,27.682205511241882
AnhHungNguyenTrungTruc_Ep01_2012_00514.jpg,29.807805014663412,29.16598755512419,31.102097314822956
AnhHungNguyenTrungTruc_Ep01_2012_00536.jpg,30.414234566471045,29.469228921649126,30.08299406655055
AnhHungNguyenTrungTruc_Ep01_2012_00547.jpg,29.540431709964302,30.08528535663057,29.90913810974844
AnhHungNguyenTrungTruc_Ep01_2012_00565.jpg,29.974377326017255,29.45033123691868,29.70600010005728
AnhHungNguyenTrungTruc_Ep01_2012_00573.jpg,28.622449724789213,27.98346647460933,28.39498059198812
AnhHungNguyenTrungTruc_Ep01_2012_00581.jpg,29.212205907449935,28.418017009760238,28.2246282836326
AnhHungNguyenTrungTruc_Ep01_2012_00594.jpg,30.415997458628542,29.842527476120946,29.586847477072897
AnhHungNguyenTrungTruc_Ep01_2012_00599.jpg,28.536409064769316,28.058671275543496,28.549983380350234
AnhHungNguyenTrungTruc_Ep01_2012_00611.jpg,28.655317304920768,27.315451719979556,29.41042259426665
AnhHungNguyenTrungTruc_Ep01_2012_00614.jpg,26.841255042226422,25.746861124547276,26.61072636279656
AnhHungNguyenTrungTruc_Ep01_2012_00619.jpg,31.068777427262418,29.563695360959642,31.091370876345948
AnhHungNguyenTrungTruc_Ep01_2012_00683.jpg,26.577356478911398,25.36360787101269,26.93135758693935
AnhHungNguyenTrungTruc_Ep01_2012_00699.jpg,23.866930918121213,23.13230490038579,24.104307377708018
AnhHungNguyenTrungTruc_Ep01_2012_00701.jpg,23.914905320742392,23.200163033142793,22.908385329279337
AnhHungNguyenTrungTruc_Ep01_2012_00702.jpg,24.51721528011324,23.973752478296216,25.596966754741178
AnhHungNguyenTrungTruc_Ep01_2012_00711.jpg,30.520150471622237,28.8037583949739,25.82229352189785
AnhHungNguyenTrungTruc_Ep01_2012_00719.jpg,29.57294164317684,31.171324725775378,31.029526138723696
AnhHungNguyenTrungTruc_Ep01_2012_00737.jpg,31.65669982780079,30.818658188558462,31.72246089756269
AnhHungNguyenTrungTruc_Ep01_2012_00758.jpg,26.910943094810058,27.11338244644404,27.389176340884678
AnhHungNguyenTrungTruc_Ep01_2012_00761.jpg,31.387663628799025,29.574005040206643,30.426209546877647
AnhHungNguyenTrungTruc_Ep01_2012_00766.jpg,33.77332124708309,34.33511899078467,33.94528024746775
AnhHungNguyenTrungTruc_Ep01_2012_00778.jpg,31.552124840486883,29.715150798145586,30.54573139618952
AnhHungNguyenTrungTruc_Ep01_2012_00786.jpg,27.84295811420462,28.411329356207816,27.808798630909564
AnhHungNguyenTrungTruc_Ep01_2012_00802.jpg,27.250621196626412,28.162790671403933,27.30006786712879
AnhHungNguyenTrungTruc_Ep01_2012_00809.jpg,28.97458969707362,26.702292142165405,27.544447401528245
AnhHungNguyenTrungTruc_Ep01_2012_00815.jpg,30.19751175569432,27.49375897498881,28.69367884226953
AnhHungNguyenTrungTruc_Ep01_2012_00827.jpg,28.174878917707925,27.02570815678608,27.920761899048685
AnhHungNguyenTrungTruc_Ep01_2012_00828.jpg,31.23422899553036,27.689121405199366,29.302124038698306
AnhHungNguyenTrungTruc_Ep01_2012_00837.jpg,26.090621093731468,27.23139151483487,29.21995769310886
AnhHungNguyenTrungTruc_Ep01_2012_00868.jpg,28.82127960897173,27.346426747543127,27.628179375268225
AnhHungNguyenTrungTruc_Ep01_2012_00878.jpg,28.53374278120226,28.895661388792814,30.617765088105735
AnhHungNguyenTrungTruc_Ep01_2012_00879.jpg,29.091736016801278,28.868136797269727,30.277766821019995
AnhHungNguyenTrungTruc_Ep01_2012_00934.jpg,28.724480093136183,28.360090744746387,27.963291912164472
AnhHungNguyenTrungTruc_Ep01_2012_00935.jpg,28.978189292986038,28.40643679889341,28.549488036991203
AnhHungNguyenTrungTruc_Ep01_2012_00945.jpg,24.30617846450179,23.61190337693769,26.46034156961319
AnhHungNguyenTrungTruc_Ep01_2012_00949.jpg,25.686838724670366,26.62434936656872,25.347224625710748
AnhHungNguyenTrungTruc_Ep01_2012_00961.jpg,33.594949429809134,34.706825978860515,31.214889976956968
AnhHungNguyenTrungTruc_Ep01_2012_00976.jpg,32.22400905934709,33.03496899093354,27.86556253981359
AnhHungNguyenTrungTruc_Ep01_2012_00989.jpg,28.94360869181024,30.43918561179506,30.59257123179902
AnhHungNguyenTrungTruc_Ep01_2012_00991.jpg,29.717679615009086,28.719277780215773,30.13209589869352
AnhHungNguyenTrungTruc_Ep01_2012_01034.jpg,31.279626772513915,31.81984660410339,31.07541314178095
AnhHungNguyenTrungTruc_Ep01_2012_01053.jpg,29.611578812821577,30.294526848850744,29.623408345639014
AnhHungNguyenTrungTruc_Ep01_2012_01063.jpg,30.096489582107605,31.06891362893899,31.45966808309351
AnhHungNguyenTrungTruc_Ep01_2012_01068.jpg,34.37631454451351,33.898615972139154,34.15868363752223
AnhHungNguyenTrungTruc_Ep01_2012_01075.jpg,30.380292211374453,29.986148677717065,29.342297532853458
AnhHungNguyenTrungTruc_Ep01_2012_01101.jpg,29.40731775073405,30.276918810520378,28.92724849751183
AnhHungNguyenTrungTruc_Ep01_2012_01128.jpg,27.934003017349628,28.43074002938437,28.01023384887444
AnhHungNguyenTrungTruc_Ep01_2012_01131.jpg,28.663179625896085,28.42099500810821,28.955785702673765
AnhHungNguyenTrungTruc_Ep01_2012_01149.jpg,29.900949225181513,30.283037846133688,30.482653890964905
AnhHungNguyenTrungTruc_Ep01_2012_01155.jpg,33.591142820355735,33.57912384081045,33.82327607614014
AnhHungNguyenTrungTruc_Ep01_2012_01172.jpg,34.17328522195372,33.855527750013664,33.81240809186266
AnhHungNguyenTrungTruc_Ep01_2012_01194.jpg,35.031295803245065,34.570114955989474,35.69620132828745
AnhHungNguyenTrungTruc_Ep01_2012_01214.jpg,33.3533789896021,33.7988317173336,32.88481472348225
AnhHungNguyenTrungTruc_Ep01_2012_01226.jpg,28.77267270712046,29.385285658438534,29.32946941419617
AnhHungNguyenTrungTruc_Ep01_2012_01236.jpg,36.46234836011079,37.27670732962927,36.56480817056757
AnhHungNguyenTrungTruc_Ep01_2012_01255.jpg,36.35777495571704,35.45952925534403,36.199864274648085
AnhHungNguyenTrungTruc_Ep01_2012_01257.jpg,32.99989318329858,33.16605240799242,33.95964651237385
AnhHungNguyenTrungTruc_Ep01_2012_01261.jpg,29.09087002738653,30.50653171124651,29.01103260769507
AnhHungNguyenTrungTruc_Ep01_2012_01274.jpg,25.05166874636826,26.968873531186254,25.353791515261598
AnhHungNguyenTrungTruc_Ep01_2012_01281.jpg,30.723415070470637,32.620765570003414,31.128785918573527
AnhHungNguyenTrungTruc_Ep01_2012_01296.jpg,32.86331929741201,32.316036818609945,32.08860953706
AnhHungNguyenTrungTruc_Ep01_2012_01337.jpg,29.145311866737703,27.774598995869102,29.261176284510526
AnhHungNguyenTrungTruc_Ep01_2012_01344.jpg,24.22052997697952,23.337704423175765,24.593254825871604
AnhHungNguyenTrungTruc_Ep01_2012_01351.jpg,31.465840318450624,27.625356819148138,31.137981234492806
AnhHungNguyenTrungTruc_Ep01_2012_01354.jpg,31.86047048778253,28.298293460868713,31.150327917429767
AnhHungNguyenTrungTruc_Ep01_2012_01355.jpg,31.211596868508323,27.794607004233654,30.2631199592177
AnhHungNguyenTrungTruc_Ep01_2012_01357.jpg,31.51707847728496,26.92135410446866,30.365924498310775
AnhHungNguyenTrungTruc_Ep01_2012_01363.jpg,31.747376407273713,28.00326925373981,30.505731056398346
AnhHungNguyenTrungTruc_Ep01_2012_01384.jpg,30.615842196229515,25.987755593063753,27.79926530058288
AnhHungNguyenTrungTruc_Ep01_2012_01385.jpg,31.1939734540011,28.924379363532722,31.79088065053392
AnhHungNguyenTrungTruc_Ep01_2012_01395.jpg,32.37351413518614,27.921988367536507,30.048266917527393
AnhHungNguyenTrungTruc_Ep01_2012_01408.jpg,31.587872647056624,28.4539285703006,29.39567520678998
AnhHungNguyenTrungTruc_Ep01_2012_01442.jpg,33.168421530856,28.555815139283006,30.12245500813867
AnhHungNguyenTrungTruc_Ep01_2012_01443.jpg,29.87722051359698,27.82241434385442,28.910633429657196
AnhHungNguyenTrungTruc_Ep01_2012_01444.jpg,31.27489270589729,28.74885149110177,29.93822060752306
AnhHungNguyenTrungTruc_Ep01_2012_01451.jpg,34.916772283129475,30.560422268794646,33.26351605364532
AnhHungNguyenTrungTruc_Ep01_2012_01457.jpg,34.89508258193267,30.109564826759115,32.916110120855315
AnhHungNguyenTrungTruc_Ep01_2012_01460.jpg,34.40294637842971,31.65432948050332,34.28059631133534
AnhHungNguyenTrungTruc_Ep01_2012_01488.jpg,32.685105095959806,29.60210140898935,31.193211859998193
AnhHungNguyenTrungTruc_Ep01_2012_01495.jpg,32.231974566596804,30.055129143733833,31.982893618181265
AnhHungNguyenTrungTruc_Ep01_2012_01503.jpg,32.7451837147954,29.78305744379354,31.496525019436284
AnhHungNguyenTrungTruc_Ep01_2012_01516.jpg,32.20526691709805,29.796230609500327,30.563297614767
AnhHungNguyenTrungTruc_Ep01_2012_01522.jpg,34.45036933932952,31.539416094047613,29.73768389066052
AnhHungNguyenTrungTruc_Ep01_2012_01535.jpg,34.65231978025235,28.64575275294676,34.10185509485905
AnhHungNguyenTrungTruc_Ep02_2012_00004.jpg,31.322852871751596,27.96719224503508,29.804418907211826
AnhHungNguyenTrungTruc_Ep02_2012_00006.jpg,30.12881026480134,26.6376011636277,29.28970433112181
AnhHungNguyenTrungTruc_Ep02_2012_00010.jpg,30.812853062604905,29.226410587535973,30.043614605661165
AnhHungNguyenTrungTruc_Ep02_2012_00024.jpg,31.256240141142207,29.112811185376874,30.158089363880872
AnhHungNguyenTrungTruc_Ep02_2012_00035.jpg,28.15052179098111,24.258871706437052,26.091513804671486
AnhHungNguyenTrungTruc_Ep02_2012_00042.jpg,30.495099244017986,27.198598445279984,29.215865047140106
AnhHungNguyenTrungTruc_Ep02_2012_00056.jpg,24.933158679758964,24.379399709639436,25.306443034188852
AnhHungNguyenTrungTruc_Ep02_2012_00058.jpg,30.321272713873192,28.61898235026412,28.66464293830166
AnhHungNguyenTrungTruc_Ep02_2012_00059.jpg,29.61458880073829,27.56262983662836,29.425867066536195
AnhHungNguyenTrungTruc_Ep02_2012_00065.jpg,26.547998425586435,24.95309189184343,25.325042949895202
AnhHungNguyenTrungTruc_Ep02_2012_00072.jpg,32.777035132955696,30.361462280572056,31.69655487538046
AnhHungNguyenTrungTruc_Ep02_2012_00076.jpg,25.541216200430124,25.07722835545576,25.84513500754978
AnhHungNguyenTrungTruc_Ep02_2012_00096.jpg,30.344063972267257,27.151748696621464,28.753951828932678
AnhHungNguyenTrungTruc_Ep02_2012_00100.jpg,26.87887359114429,27.2875838221001,27.846789108339816
AnhHungNguyenTrungTruc_Ep02_2012_00108.jpg,29.868959797018178,27.805607552666004,30.37740818471263
AnhHungNguyenTrungTruc_Ep02_2012_00120.jpg,25.896991922800527,24.76743389162495,25.006160558515326
AnhHungNguyenTrungTruc_Ep02_2012_00124.jpg,25.310240498206934,24.250601042490374,24.85656899160429
AnhHungNguyenTrungTruc_Ep02_2012_00144.jpg,32.5393808815432,33.199423588645075,32.47541189433862
AnhHungNguyenTrungTruc_Ep02_2012_00156.jpg,30.611537698959484,32.26243914288486,31.569747963946977
AnhHungNguyenTrungTruc_Ep02_2012_00168.jpg,30.297278893209278,27.57565738134565,30.648311834850688
AnhHungNguyenTrungTruc_Ep02_2012_00174.jpg,26.90930726125927,24.874421481233178,26.40294091291244
AnhHungNguyenTrungTruc_Ep02_2012_00177.jpg,27.908226766982157,25.65145385436205,25.828534993535854
AnhHungNguyenTrungTruc_Ep02_2012_00190.jpg,29.825730377595477,27.744115633933713,29.591056515242503
AnhHungNguyenTrungTruc_Ep02_2012_00200.jpg,31.314375533419717,28.75623034378803,30.713556622838087
AnhHungNguyenTrungTruc_Ep02_2012_00211.jpg,30.505066614987683,28.416477934199524,30.755494429978945
AnhHungNguyenTrungTruc_Ep02_2012_00225.jpg,25.417086538391317,23.235920403213285,24.912223260704003
AnhHungNguyenTrungTruc_Ep02_2012_00227.jpg,31.9289993095885,27.787866989374454,28.983051676853787
AnhHungNguyenTrungTruc_Ep02_2012_00241.jpg,31.15104269951668,25.67930913647978,30.268085328151287
AnhHungNguyenTrungTruc_Ep02_2012_00247.jpg,32.1104272995716,32.99120056501427,32.003642750610034
AnhHungNguyenTrungTruc_Ep02_2012_00287.jpg,32.127990899931504,29.890534029426156,28.740942910781143
AnhHungNguyenTrungTruc_Ep02_2012_00296.jpg,29.333271745461378,27.388178026019578,28.22307488674572
AnhHungNguyenTrungTruc_Ep02_2012_00300.jpg,27.752714986785655,27.982614827344104,26.915487889279138
AnhHungNguyenTrungTruc_Ep02_2012_00333.jpg,31.41268471550066,30.34031557659606,30.775746654626563
AnhHungNguyenTrungTruc_Ep02_2012_00340.jpg,30.24876570663388,30.028396162797733,30.847495527253916
AnhHungNguyenTrungTruc_Ep02_2012_00345.jpg,31.008428708103423,30.60449199312471,30.77038319675134
AnhHungNguyenTrungTruc_Ep02_2012_00347.jpg,30.734587878792702,29.479224811288013,30.873863943164306
AnhHungNguyenTrungTruc_Ep02_2012_00350.jpg,31.441949582584567,30.373725206536655,30.55267679589057
AnhHungNguyenTrungTruc_Ep02_2012_00358.jpg,31.31113636011449,31.12810758214775,30.836616238553653
AnhHungNguyenTrungTruc_Ep02_2012_00369.jpg,34.25017565006194,34.02081560384528,33.36755461506155
AnhHungNguyenTrungTruc_Ep02_2012_00370.jpg,33.54971291072691,33.373965514418174,33.462086442239254
AnhHungNguyenTrungTruc_Ep02_2012_00371.jpg,33.607490877680426,33.03341729881862,33.46001123179183
AnhHungNguyenTrungTruc_Ep02_2012_00376.jpg,28.3741508663191,30.952504084921237,30.482440184021424
AnhHungNguyenTrungTruc_Ep02_2012_00379.jpg,30.899311563568528,31.17886176769514,30.90235590100643
AnhHungNguyenTrungTruc_Ep02_2012_00384.jpg,22.794389165288326,21.221377949234792,22.69365386912706
AnhHungNguyenTrungTruc_Ep02_2012_00399.jpg,27.262192780369922,27.207251361640168,26.862527105615086
AnhHungNguyenTrungTruc_Ep02_2012_00425.jpg,30.362339984737705,31.60578429200384,30.42329145248796
AnhHungNguyenTrungTruc_Ep02_2012_00440.jpg,25.85949417989708,24.151057895838278,22.95828464979739
AnhHungNguyenTrungTruc_Ep02_2012_00441.jpg,23.396824465328137,23.508414827610814,23.36822187532234
AnhHungNguyenTrungTruc_Ep02_2012_00443.jpg,27.03401475559264,25.456535205987016,26.151162785985193
AnhHungNguyenTrungTruc_Ep02_2012_00454.jpg,25.42931089033013,24.757173346605434,24.46507985257037
AnhHungNguyenTrungTruc_Ep02_2012_00469.jpg,29.521201271638468,26.105251549593866,27.73375295646418
AnhHungNguyenTrungTruc_Ep02_2012_00479.jpg,28.49972076514582,26.44503145947814,27.912628579108553
AnhHungNguyenTrungTruc_Ep02_2012_00485.jpg,25.75317627637069,25.06935588709912,25.675999553724786
AnhHungNguyenTrungTruc_Ep02_2012_00500.jpg,30.881755507011924,28.48325771039096,30.575293184410157
AnhHungNguyenTrungTruc_Ep02_2012_00501.jpg,36.899982805110085,34.975408537394266,36.60196622893715
AnhHungNguyenTrungTruc_Ep02_2012_00522.jpg,36.90057828249972,35.157812522083844,37.012420405609056
AnhHungNguyenTrungTruc_Ep02_2012_00526.jpg,29.918913427210825,28.242934429119337,29.75269446364001
AnhHungNguyenTrungTruc_Ep02_2012_00548.jpg,35.89556214387648,33.788382370882466,35.58416084483294
AnhHungNguyenTrungTruc_Ep02_2012_00554.jpg,36.16275607774281,35.759565468823254,37.17275955074975
AnhHungNguyenTrungTruc_Ep02_2012_00556.jpg,25.085072337572495,25.43808004750781,25.887553913652624
AnhHungNguyenTrungTruc_Ep02_2012_00573.jpg,31.464249972119585,28.704002440828887,30.79375415833053
AnhHungNguyenTrungTruc_Ep02_2012_00586.jpg,30.48495525378092,28.31479779452461,30.230540762552547
AnhHungNguyenTrungTruc_Ep02_2012_00594.jpg,20.06513769826728,17.823889774600225,18.593353165261117
AnhHungNguyenTrungTruc_Ep02_2012_00602.jpg,30.482200705904656,30.593637308282233,30.119448466390825
AnhHungNguyenTrungTruc_Ep02_2012_00603.jpg,35.70502859903815,33.96158151767337,36.653285572235234
AnhHungNguyenTrungTruc_Ep02_2012_00616.jpg,23.861773617246016,23.11524983176493,24.322291617544117
AnhHungNguyenTrungTruc_Ep02_2012_00654.jpg,35.67999662582161,33.637289879480335,35.38869017021305
AnhHungNguyenTrungTruc_Ep02_2012_00656.jpg,37.78724583689803,36.02033334820057,37.32747788071301
AnhHungNguyenTrungTruc_Ep02_2012_00660.jpg,37.48691720045515,35.10684525679617,37.02909354321485
AnhHungNguyenTrungTruc_Ep02_2012_00662.jpg,36.20213615283772,34.79017454978238,36.02665936252982
AnhHungNguyenTrungTruc_Ep02_2012_00666.jpg,31.846707261826907,28.614709107229004,29.7492622490983
AnhHungNguyenTrungTruc_Ep02_2012_00675.jpg,27.30754113611528,25.60072011365966,27.669169303477695
AnhHungNguyenTrungTruc_Ep02_2012_00680.jpg,33.470689247858814,33.569305451826985,33.337049393095285
AnhHungNguyenTrungTruc_Ep02_2012_00693.jpg,35.95276720859376,34.5920327971445,35.11250331702585
AnhHungNguyenTrungTruc_Ep02_2012_00710.jpg,25.54381549796239,25.595744734409962,25.98815774321576
AnhHungNguyenTrungTruc_Ep02_2012_00716.jpg,33.978897939294164,32.4840341654792,33.41863689447767
AnhHungNguyenTrungTruc_Ep02_2012_00719.jpg,25.708331977677155,26.372503240728,26.217410569362446
AnhHungNguyenTrungTruc_Ep02_2012_00735.jpg,30.025286653130618,31.974398491060736,31.385972831929443
AnhHungNguyenTrungTruc_Ep02_2012_00756.jpg,32.58300032054692,32.24379408354254,32.04820950651582
AnhHungNguyenTrungTruc_Ep02_2012_00770.jpg,24.680587862810967,24.805606549344652,24.162182386229816
AnhHungNguyenTrungTruc_Ep02_2012_00777.jpg,30.91040505902967,30.14514727606223,29.50040020244058
AnhHungNguyenTrungTruc_Ep02_2012_00806.jpg,29.455044725754583,27.968784878808925,28.847078625490084
AnhHungNguyenTrungTruc_Ep02_2012_00810.jpg,30.49386518293683,29.393550083522616,29.66437153593178
AnhHungNguyenTrungTruc_Ep02_2012_00818.jpg,29.79821323303321,28.802275409037193,30.0059932465715
AnhHungNguyenTrungTruc_Ep02_2012_00819.jpg,30.42765757895621,28.501353415106962,30.022815366502165
AnhHungNguyenTrungTruc_Ep02_2012_00825.jpg,33.199732254567365,32.55603913574695,32.503151435929865
AnhHungNguyenTrungTruc_Ep02_2012_00832.jpg,25.440012730593292,23.488054718452034,25.226255508402822
AnhHungNguyenTrungTruc_Ep02_2012_00864.jpg,32.038272412086194,30.775653823262587,31.076930375222474
AnhHungNguyenTrungTruc_Ep02_2012_00870.jpg,30.637049199362572,30.761524180138085,31.62811153063874
AnhHungNguyenTrungTruc_Ep02_2012_00884.jpg,30.211066128817066,24.000709456751036,25.461355885902663
AnhHungNguyenTrungTruc_Ep02_2012_00891.jpg,26.349392650606298,24.87250469932733,25.755953045771566
AnhHungNguyenTrungTruc_Ep02_2012_00892.jpg,26.476757427886675,25.549214128054963,26.469531173621178
AnhHungNguyenTrungTruc_Ep02_2012_00893.jpg,24.09042171925354,25.599790692110833,24.494505209472717
AnhHungNguyenTrungTruc_Ep02_2012_00912.jpg,33.90255812928305,34.0921415245525,33.77488606999564
AnhHungNguyenTrungTruc_Ep02_2012_00927.jpg,28.692626651615054,25.280845072534717,27.518289515097074
AnhHungNguyenTrungTruc_Ep02_2012_00953.jpg,33.8740893590888,34.006856465153405,33.86472679507304
AnhHungNguyenTrungTruc_Ep02_2012_00954.jpg,34.051165778094415,33.26972327926732,33.38812825637197
AnhHungNguyenTrungTruc_Ep02_2012_00976.jpg,31.421696098422373,30.627319029851847,28.913405740178277
AnhHungNguyenTrungTruc_Ep02_2012_00996.jpg,28.01502349109262,28.241280063520676,29.933983976441198
AnhHungNguyenTrungTruc_Ep02_2012_00997.jpg,30.669995720953757,30.199277542362278,30.692929614512682
AnhHungNguyenTrungTruc_Ep02_2012_01004.jpg,29.273266460711728,28.321675970431656,28.005727835396527
AnhHungNguyenTrungTruc_Ep02_2012_01006.jpg,29.140095589383908,28.32286726962954,28.845346092279655
AnhHungNguyenTrungTruc_Ep02_2012_01007.jpg,30.674751934095053,28.4077585931854,29.114425824211942
AnhHungNguyenTrungTruc_Ep02_2012_01029.jpg,30.57823972898522,29.487390554431364,28.9323896826653
AnhHungNguyenTrungTruc_Ep02_2012_01037.jpg,30.267580371936727,30.295944451635272,29.53363322180646
AnhHungNguyenTrungTruc_Ep02_2012_01043.jpg,31.221746452337477,28.318934901868253,30.01412417102154
AnhHungNguyenTrungTruc_Ep02_2012_01044.jpg,31.210505583589022,27.381479326504227,29.362583502445982
AnhHungNguyenTrungTruc_Ep02_2012_01056.jpg,29.97065658597404,28.708070218740616,28.52793645653888
AnhHungNguyenTrungTruc_Ep02_2012_01066.jpg,31.668763218720454,30.789745501088454,31.744592033670195
AnhHungNguyenTrungTruc_Ep02_2012_01078.jpg,25.45973685566471,26.585791326961434,26.07260161197121
AnhHungNguyenTrungTruc_Ep02_2012_01099.jpg,26.901397523324526,25.56560175347196,27.567791003737522
AnhHungNguyenTrungTruc_Ep02_2012_01103.jpg,28.922477584602508,28.555788094360185,28.95020630092013
AnhHungNguyenTrungTruc_Ep02_2012_01104.jpg,30.81208644317155,29.309763722040735,31.012964936926206
AnhHungNguyenTrungTruc_Ep02_2012_01133.jpg,31.41115976551424,31.0710309792496,31.530683114663095
AnhHungNguyenTrungTruc_Ep02_2012_01142.jpg,32.01968526331385,31.84914017064863,32.512022060954386
AnhHungNguyenTrungTruc_Ep02_2012_01143.jpg,31.680070987697015,31.886416869937896,31.592637982999527
AnhHungNguyenTrungTruc_Ep02_2012_01152.jpg,31.154267620881683,31.510798486549035,31.992973549209204
AnhHungNguyenTrungTruc_Ep02_2012_01159.jpg,31.588400307156142,31.62241999468759,32.08821696868476
AnhHungNguyenTrungTruc_Ep02_2012_01166.jpg,33.94075489215712,32.4935448588101,34.88141082644808
AnhHungNguyenTrungTruc_Ep02_2012_01172.jpg,33.24785110658859,30.038820430315198,32.442706876842166
AnhHungNguyenTrungTruc_Ep02_2012_01174.jpg,32.05436241814964,31.53684782943401,33.61566559860135
AnhHungNguyenTrungTruc_Ep02_2012_01185.jpg,33.727842600462246,31.89841374666714,33.9749402037865
AnhHungNguyenTrungTruc_Ep02_2012_01202.jpg,32.96067536939548,30.041884992661462,32.62864605089368
AnhHungNguyenTrungTruc_Ep02_2012_01211.jpg,32.33622603671834,31.92875164881012,32.375171341654934
AnhHungNguyenTrungTruc_Ep02_2012_01227.jpg,35.3321118886722,35.088365540820305,34.962911848115496
