filename,ssim_mse,ssim_vgg,ssim_resnet
AnhHungNguyenTrungTruc_Ep01_2012_00230.jpg,0.9579947383673969,0.9546664531278549,0.9566248892339697
AnhHungNguyenTrungTruc_Ep01_2012_00232.jpg,0.9576330683552784,0.9575995982284907,0.9534852083708166
AnhHungNguyenTrungTruc_Ep01_2012_00270.jpg,0.9346307857850576,0.9397217674200983,0.9480675961928323
AnhHungNguyenTrungTruc_Ep01_2012_00285.jpg,0.9200547519819186,0.9195917020591375,0.9109656370019432
AnhHungNguyenTrungTruc_Ep01_2012_00289.jpg,0.9230570952796495,0.9137357280450568,0.9154551955350477
AnhHungNguyenTrungTruc_Ep01_2012_00301.jpg,0.9635109674063124,0.9544749134565205,0.959112957769813
AnhHungNguyenTrungTruc_Ep01_2012_00312.jpg,0.9236459614049154,0.9240969289710153,0.9190680822006604
AnhHungNguyenTrungTruc_Ep01_2012_00315.jpg,0.9241645569478085,0.9245088402899632,0.9214730961699823
AnhHungNguyenTrungTruc_Ep01_2012_00369.jpg,0.9510363963875413,0.9508571072471413,0.9497264187947353
AnhHungNguyenTrungTruc_Ep01_2012_00376.jpg,0.9269832687833229,0.9337148120405693,0.9294545154709231
AnhHungNguyenTrungTruc_Ep01_2012_00381.jpg,0.972465579230199,0.9733936016589292,0.9720473092427394
AnhHungNguyenTrungTruc_Ep01_2012_00391.jpg,0.979283997490036,0.9776311812352286,0.9784041330164368
AnhHungNguyenTrungTruc_Ep01_2012_00410.jpg,0.9603174817401925,0.9577687654788042,0.9574408637723869
AnhHungNguyenTrungTruc_Ep01_2012_00414.jpg,0.9553101283030522,0.959054110176711,0.9633729317960685
AnhHungNguyenTrungTruc_Ep01_2012_00419.jpg,0.9363954026270744,0.9315647779464941,0.9375878593221584
AnhHungNguyenTrungTruc_Ep01_2012_00423.jpg,0.9245583642506054,0.923420817453006,0.9101404904391733
AnhHungNguyenTrungTruc_Ep01_2012_00424.jpg,0.9190841358926599,0.9233394506619831,0.9158630404262232
AnhHungNguyenTrungTruc_Ep01_2012_00425.jpg,0.8936960260988309,0.8986768432064026,0.9007725782145658
AnhHungNguyenTrungTruc_Ep01_2012_00441.jpg,0.9550873594750374,0.9571000927220612,0.9534433928210527
AnhHungNguyenTrungTruc_Ep01_2012_00444.jpg,0.9437345895204835,0.9357148198570542,0.9470903757990078
AnhHungNguyenTrungTruc_Ep01_2012_00445.jpg,0.9575545066992476,0.959648367881167,0.9590297537684648
AnhHungNguyenTrungTruc_Ep01_2012_00478.jpg,0.9314316446327616,0.9210787411606365,0.9258604147382132
AnhHungNguyenTrungTruc_Ep01_2012_00483.jpg,0.9377311241217162,0.9420774580096946,0.9408399695816031
AnhHungNguyenTrungTruc_Ep01_2012_00484.jpg,0.9335321869676209,0.9332005641967527,0.9294309808219653
AnhHungNguyenTrungTruc_Ep01_2012_00486.jpg,0.9274890095712949,0.9307335799696003,0.9236455030384022
AnhHungNguyenTrungTruc_Ep01_2012_00508.jpg,0.9547100825456912,0.9607482125479964,0.957576180616558
AnhHungNguyenTrungTruc_Ep01_2012_00514.jpg,0.942865908059148,0.9372081844517982,0.949804210437946
AnhHungNguyenTrungTruc_Ep01_2012_00536.jpg,0.943710726353277,0.9318782628594565,0.9336741661997797
AnhHungNguyenTrungTruc_Ep01_2012_00547.jpg,0.9701295116568254,0.9737676786175941,0.9680119352087618
AnhHungNguyenTrungTruc_Ep01_2012_00565.jpg,0.9420440056261201,0.9383267064772643,0.938390456782897
AnhHungNguyenTrungTruc_Ep01_2012_00573.jpg,0.9581274695741565,0.9623217489659109,0.9566034133943234
AnhHungNguyenTrungTruc_Ep01_2012_00581.jpg,0.9702138490409903,0.9724311162485219,0.9550925061465317
AnhHungNguyenTrungTruc_Ep01_2012_00594.jpg,0.9483260284270388,0.9416179682201612,0.9367105026381412
AnhHungNguyenTrungTruc_Ep01_2012_00599.jpg,0.9526515947622856,0.9497085729775083,0.9449389807014504
AnhHungNguyenTrungTruc_Ep01_2012_00611.jpg,0.959832046431263,0.949165988169519,0.9541511906390775
AnhHungNguyenTrungTruc_Ep01_2012_00614.jpg,0.9501293259876643,0.9426527759134326,0.9410319279076127
AnhHungNguyenTrungTruc_Ep01_2012_00619.jpg,0.9749211638317491,0.963403562446902,0.9681477818039608
AnhHungNguyenTrungTruc_Ep01_2012_00683.jpg,0.8754178122316983,0.8807028336520554,0.8699535945803017
AnhHungNguyenTrungTruc_Ep01_2012_00699.jpg,0.9093076526193514,0.9048391840523063,0.9075833533877896
AnhHungNguyenTrungTruc_Ep01_2012_00701.jpg,0.9197633655171629,0.9120958059741705,0.9050407597202353
AnhHungNguyenTrungTruc_Ep01_2012_00702.jpg,0.9201013886659545,0.9179513053279331,0.9271754788083691
AnhHungNguyenTrungTruc_Ep01_2012_00711.jpg,0.9728751255259841,0.968892328739477,0.9541659743853738
AnhHungNguyenTrungTruc_Ep01_2012_00719.jpg,0.9445193929885344,0.9484229548462023,0.9438217513006416
AnhHungNguyenTrungTruc_Ep01_2012_00737.jpg,0.9549758916720661,0.9586018158460271,0.9551897275258346
AnhHungNguyenTrungTruc_Ep01_2012_00758.jpg,0.9662996685902184,0.9673896108354715,0.9658487857993306
AnhHungNguyenTrungTruc_Ep01_2012_00761.jpg,0.9378975485054255,0.9202519259284788,0.9238936085456633
AnhHungNguyenTrungTruc_Ep01_2012_00766.jpg,0.8813886777881673,0.8862215265471148,0.8838712057425057
AnhHungNguyenTrungTruc_Ep01_2012_00778.jpg,0.9698247523106818,0.9636454860933387,0.9612404796171429
AnhHungNguyenTrungTruc_Ep01_2012_00786.jpg,0.9674047220511124,0.9705539024509169,0.9583814506704588
AnhHungNguyenTrungTruc_Ep01_2012_00802.jpg,0.9668344455636904,0.9705984489514669,0.9642633691059576
AnhHungNguyenTrungTruc_Ep01_2012_00809.jpg,0.9734431846680701,0.967156854439866,0.9669181339411509
AnhHungNguyenTrungTruc_Ep01_2012_00815.jpg,0.9261071093329614,0.9020300839943188,0.9030480836087285
AnhHungNguyenTrungTruc_Ep01_2012_00827.jpg,0.9347995585674536,0.9338106241964134,0.9331528424965659
AnhHungNguyenTrungTruc_Ep01_2012_00828.jpg,0.9736103870883529,0.9654513363576406,0.9704541126315808
AnhHungNguyenTrungTruc_Ep01_2012_00837.jpg,0.943575016491805,0.9480303469232424,0.9492099616614872
AnhHungNguyenTrungTruc_Ep01_2012_00868.jpg,0.9640037636847526,0.9617609485597153,0.9579566815311304
AnhHungNguyenTrungTruc_Ep01_2012_00878.jpg,0.9215043977160707,0.9166440384815857,0.9237675532856057
AnhHungNguyenTrungTruc_Ep01_2012_00879.jpg,0.9270941531817184,0.9145727353848917,0.9196967338373946
AnhHungNguyenTrungTruc_Ep01_2012_00934.jpg,0.9651694286989047,0.9612395697094197,0.9616526273098014
AnhHungNguyenTrungTruc_Ep01_2012_00935.jpg,0.9568684632788833,0.9547872976431023,0.9572371829022144
AnhHungNguyenTrungTruc_Ep01_2012_00945.jpg,0.9266590738152098,0.916595805734655,0.9338129345784667
AnhHungNguyenTrungTruc_Ep01_2012_00949.jpg,0.9517232758586252,0.957589372739276,0.9412910191815183
AnhHungNguyenTrungTruc_Ep01_2012_00961.jpg,0.8816229629394078,0.9254162182053007,0.9162764870647305
AnhHungNguyenTrungTruc_Ep01_2012_00976.jpg,0.9459289668151275,0.9432605810692691,0.9267818238700082
AnhHungNguyenTrungTruc_Ep01_2012_00989.jpg,0.9796322590852607,0.981430882154566,0.9807211227560724
AnhHungNguyenTrungTruc_Ep01_2012_00991.jpg,0.9711168280555228,0.9737998887225583,0.9736503576991038
AnhHungNguyenTrungTruc_Ep01_2012_01034.jpg,0.9726032813079221,0.9767838066595457,0.968935715320387
AnhHungNguyenTrungTruc_Ep01_2012_01053.jpg,0.9817697031303393,0.982414368074581,0.9779810122725734
AnhHungNguyenTrungTruc_Ep01_2012_01063.jpg,0.9402766952622241,0.9351930926844761,0.9428083583918286
AnhHungNguyenTrungTruc_Ep01_2012_01068.jpg,0.9752760463689119,0.9723374345629527,0.9724446823905506
AnhHungNguyenTrungTruc_Ep01_2012_01075.jpg,0.97847266496864,0.9754667284479042,0.9739775920657877
AnhHungNguyenTrungTruc_Ep01_2012_01101.jpg,0.9788361560819054,0.9809463929316253,0.9767749995268177
AnhHungNguyenTrungTruc_Ep01_2012_01128.jpg,0.9794571746546591,0.9810653594636815,0.9779048081253242
AnhHungNguyenTrungTruc_Ep01_2012_01131.jpg,0.979635462828024,0.9809052715423774,0.9792747204117617
AnhHungNguyenTrungTruc_Ep01_2012_01149.jpg,0.9585956729104498,0.9591948235034188,0.9624027933295402
AnhHungNguyenTrungTruc_Ep01_2012_01155.jpg,0.9589418068852557,0.9597981114948014,0.9596577630729985
AnhHungNguyenTrungTruc_Ep01_2012_01172.jpg,0.9630965919595171,0.9619575593361877,0.964123702715446
AnhHungNguyenTrungTruc_Ep01_2012_01194.jpg,0.980123298127474,0.9802067163247198,0.9797936336486802
AnhHungNguyenTrungTruc_Ep01_2012_01214.jpg,0.9787255239125612,0.9805157948143813,0.9767669328178057
AnhHungNguyenTrungTruc_Ep01_2012_01226.jpg,0.9718357200395421,0.9707691832245118,0.9711411324349192
AnhHungNguyenTrungTruc_Ep01_2012_01236.jpg,0.9735961636396779,0.9780058892001525,0.976562765725998
AnhHungNguyenTrungTruc_Ep01_2012_01255.jpg,0.971810372157697,0.9720502219927422,0.9720959762067692
AnhHungNguyenTrungTruc_Ep01_2012_01257.jpg,0.963744374521986,0.9617861068104102,0.9658662062135693
AnhHungNguyenTrungTruc_Ep01_2012_01261.jpg,0.9759604190288403,0.9776436223114601,0.9707407005585091
AnhHungNguyenTrungTruc_Ep01_2012_01274.jpg,0.9825925886043422,0.9838847155516612,0.9817444164640841
AnhHungNguyenTrungTruc_Ep01_2012_01281.jpg,0.9582668003219125,0.9631521231003058,0.9530740311671971
AnhHungNguyenTrungTruc_Ep01_2012_01296.jpg,0.9772099913937025,0.9761425093523878,0.9726115513994009
AnhHungNguyenTrungTruc_Ep01_2012_01337.jpg,0.9665871392284378,0.9593182593680797,0.9611554951766673
AnhHungNguyenTrungTruc_Ep01_2012_01344.jpg,0.9123340852272851,0.9081915526364401,0.8996968983219774
AnhHungNguyenTrungTruc_Ep01_2012_01351.jpg,0.9030653032988818,0.8794852405385957,0.8785059907281288
AnhHungNguyenTrungTruc_Ep01_2012_01354.jpg,0.8839568553068275,0.8765646748393398,0.870373084505366
AnhHungNguyenTrungTruc_Ep01_2012_01355.jpg,0.884253694905946,0.8847676762026223,0.8758676209462561
AnhHungNguyenTrungTruc_Ep01_2012_01357.jpg,0.8915334741258838,0.8729913124542493,0.8765323778063813
AnhHungNguyenTrungTruc_Ep01_2012_01363.jpg,0.8963470311695652,0.8802551829304429,0.8838096032325442
AnhHungNguyenTrungTruc_Ep01_2012_01384.jpg,0.9046753516587538,0.8802479789201906,0.8816248591418008
AnhHungNguyenTrungTruc_Ep01_2012_01385.jpg,0.9684129109870137,0.9604760706182826,0.960751043165688
AnhHungNguyenTrungTruc_Ep01_2012_01395.jpg,0.8823373666441133,0.8688475803139384,0.8905295371561818
AnhHungNguyenTrungTruc_Ep01_2012_01408.jpg,0.9147317352919652,0.8859636406277587,0.8966364400523106
AnhHungNguyenTrungTruc_Ep01_2012_01442.jpg,0.9291203176099883,0.8776281195243395,0.9038151778887906
AnhHungNguyenTrungTruc_Ep01_2012_01443.jpg,0.9142729605268002,0.8810364163571393,0.8961497812275182
AnhHungNguyenTrungTruc_Ep01_2012_01444.jpg,0.9219950140846721,0.8911776184302727,0.9094992889691776
AnhHungNguyenTrungTruc_Ep01_2012_01451.jpg,0.8695744963560008,0.8510064721068437,0.8666535942018525
AnhHungNguyenTrungTruc_Ep01_2012_01457.jpg,0.875549409477329,0.8591254299991116,0.8786886917435472
AnhHungNguyenTrungTruc_Ep01_2012_01460.jpg,0.8852341377487923,0.8705357166993489,0.8817431271834018
AnhHungNguyenTrungTruc_Ep01_2012_01488.jpg,0.9187160154369242,0.8918578985302238,0.9009784990882163
AnhHungNguyenTrungTruc_Ep01_2012_01495.jpg,0.8786343593702393,0.8760724734624468,0.893937422774106
AnhHungNguyenTrungTruc_Ep01_2012_01503.jpg,0.8886234671162768,0.8775280736388734,0.8976204008157733
AnhHungNguyenTrungTruc_Ep01_2012_01516.jpg,0.9157280394719821,0.8888280996305421,0.8927578746828604
AnhHungNguyenTrungTruc_Ep01_2012_01522.jpg,0.8683001139880634,0.8641447341638826,0.8470453358099803
AnhHungNguyenTrungTruc_Ep01_2012_01535.jpg,0.8814859817280696,0.8205282206136864,0.880849175771746
AnhHungNguyenTrungTruc_Ep02_2012_00004.jpg,0.8819865737130517,0.8588853249841438,0.8685942212915693
AnhHungNguyenTrungTruc_Ep02_2012_00006.jpg,0.8905943381644956,0.8629411643618846,0.865591196265782
AnhHungNguyenTrungTruc_Ep02_2012_00010.jpg,0.8671160383252484,0.873823265321206,0.867708007250601
AnhHungNguyenTrungTruc_Ep02_2012_00024.jpg,0.8831715163671455,0.87737060631486,0.8752699665203266
AnhHungNguyenTrungTruc_Ep02_2012_00035.jpg,0.8906535904926732,0.8756078687359486,0.8623080063548557
AnhHungNguyenTrungTruc_Ep02_2012_00042.jpg,0.8822632507523037,0.8588579153717308,0.861157593277854
AnhHungNguyenTrungTruc_Ep02_2012_00056.jpg,0.8878180763027251,0.8884509849929167,0.8688266474642664
AnhHungNguyenTrungTruc_Ep02_2012_00058.jpg,0.875165636279723,0.876286048303721,0.8551242548828357
AnhHungNguyenTrungTruc_Ep02_2012_00059.jpg,0.87426806527984,0.8774809657018875,0.8727447490204082
AnhHungNguyenTrungTruc_Ep02_2012_00065.jpg,0.8392166713965011,0.8326664054454745,0.8148311200651518
AnhHungNguyenTrungTruc_Ep02_2012_00072.jpg,0.9827197758474348,0.9757831736920971,0.9782505133781462
AnhHungNguyenTrungTruc_Ep02_2012_00076.jpg,0.8012106609000225,0.7828506879513801,0.7875054339601361
AnhHungNguyenTrungTruc_Ep02_2012_00096.jpg,0.8845855157674104,0.8965839416320963,0.883977302996462
AnhHungNguyenTrungTruc_Ep02_2012_00100.jpg,0.8712797345501083,0.8844209499064598,0.8641777425468268
AnhHungNguyenTrungTruc_Ep02_2012_00108.jpg,0.8715233191360707,0.8896106640262614,0.8813730502085035
AnhHungNguyenTrungTruc_Ep02_2012_00120.jpg,0.8815231459536101,0.8946034227825937,0.8763172491806476
AnhHungNguyenTrungTruc_Ep02_2012_00124.jpg,0.8367487248687052,0.842122213267192,0.8376820872505885
AnhHungNguyenTrungTruc_Ep02_2012_00144.jpg,0.963891682882302,0.9679720360311852,0.9626552517708579
AnhHungNguyenTrungTruc_Ep02_2012_00156.jpg,0.9414172773675172,0.9493920522544474,0.9431016036549309
AnhHungNguyenTrungTruc_Ep02_2012_00168.jpg,0.9563668858728726,0.9471831829108108,0.9489014158391517
AnhHungNguyenTrungTruc_Ep02_2012_00174.jpg,0.9409393128983362,0.9295444645433438,0.9351095932416597
AnhHungNguyenTrungTruc_Ep02_2012_00177.jpg,0.9520862046014145,0.9325284277193283,0.9324969257228063
AnhHungNguyenTrungTruc_Ep02_2012_00190.jpg,0.9470800147664562,0.9445705475166944,0.9450892509229517
AnhHungNguyenTrungTruc_Ep02_2012_00200.jpg,0.9627536421194544,0.957209708185013,0.9571871120691182
AnhHungNguyenTrungTruc_Ep02_2012_00211.jpg,0.9571793637511424,0.9518971487690374,0.9599038535300616
AnhHungNguyenTrungTruc_Ep02_2012_00225.jpg,0.9322979356028235,0.9273301385940491,0.9334736079421826
AnhHungNguyenTrungTruc_Ep02_2012_00227.jpg,0.9577511594381088,0.9514155398798918,0.9475974079781323
AnhHungNguyenTrungTruc_Ep02_2012_00241.jpg,0.9606472384883702,0.947447786498827,0.9508415419043651
AnhHungNguyenTrungTruc_Ep02_2012_00247.jpg,0.9204630841252094,0.9381786331075365,0.944551018192549
AnhHungNguyenTrungTruc_Ep02_2012_00287.jpg,0.9427998064129485,0.9363416265842499,0.93091772687968
AnhHungNguyenTrungTruc_Ep02_2012_00296.jpg,0.9661147622482188,0.9622658003036423,0.9580900793754749
AnhHungNguyenTrungTruc_Ep02_2012_00300.jpg,0.9631016582344926,0.9669879364542023,0.9612919293555487
AnhHungNguyenTrungTruc_Ep02_2012_00333.jpg,0.9606357837970038,0.9555168640368462,0.9585073712685611
AnhHungNguyenTrungTruc_Ep02_2012_00340.jpg,0.9560803108036487,0.9531772322110252,0.9551341702284657
AnhHungNguyenTrungTruc_Ep02_2012_00345.jpg,0.9501906442680114,0.9479207111022102,0.9476357483965062
AnhHungNguyenTrungTruc_Ep02_2012_00347.jpg,0.9689562458542418,0.9633233062742451,0.9675668507202303
AnhHungNguyenTrungTruc_Ep02_2012_00350.jpg,0.9721211037129783,0.9686186801682783,0.9721434338094381
AnhHungNguyenTrungTruc_Ep02_2012_00358.jpg,0.9535808077181395,0.9595576305727206,0.9507412913781371
AnhHungNguyenTrungTruc_Ep02_2012_00369.jpg,0.9863141986432445,0.9860165556865864,0.9819395768793028
AnhHungNguyenTrungTruc_Ep02_2012_00370.jpg,0.985214364984957,0.9851701932168629,0.9831580474817025
AnhHungNguyenTrungTruc_Ep02_2012_00371.jpg,0.9848768705087547,0.9843712111287788,0.9819198249575521
AnhHungNguyenTrungTruc_Ep02_2012_00376.jpg,0.9622707794537148,0.9744166878419094,0.9719453559684901
AnhHungNguyenTrungTruc_Ep02_2012_00379.jpg,0.9715001534415997,0.9721391761940215,0.9681008901973729
AnhHungNguyenTrungTruc_Ep02_2012_00384.jpg,0.9221210470024598,0.9162160812103357,0.9111518573912928
AnhHungNguyenTrungTruc_Ep02_2012_00399.jpg,0.9520110222851627,0.9514677281158285,0.949390604208649
AnhHungNguyenTrungTruc_Ep02_2012_00425.jpg,0.9509154640892795,0.9593267218366505,0.9523954238730167
AnhHungNguyenTrungTruc_Ep02_2012_00440.jpg,0.9584635113595351,0.9496754512053006,0.9445756792933038
AnhHungNguyenTrungTruc_Ep02_2012_00441.jpg,0.9432394534818695,0.9391719581221419,0.9345810956493047
AnhHungNguyenTrungTruc_Ep02_2012_00443.jpg,0.9586353008724439,0.9503025507590609,0.9525631713785477
AnhHungNguyenTrungTruc_Ep02_2012_00454.jpg,0.9551133368593668,0.9484900439548508,0.946399293285907
AnhHungNguyenTrungTruc_Ep02_2012_00469.jpg,0.9706746448857132,0.958493754435898,0.9610347181512019
AnhHungNguyenTrungTruc_Ep02_2012_00479.jpg,0.9694493378243573,0.9603476331336412,0.9626650086759817
AnhHungNguyenTrungTruc_Ep02_2012_00485.jpg,0.9139004703714662,0.8970668681906355,0.9048292938846388
AnhHungNguyenTrungTruc_Ep02_2012_00500.jpg,0.9392931035899443,0.9280489270121745,0.9344204199435313
AnhHungNguyenTrungTruc_Ep02_2012_00501.jpg,0.9657445852148788,0.9557053876898148,0.9630464179210506
AnhHungNguyenTrungTruc_Ep02_2012_00522.jpg,0.9697009544689282,0.9594620547673887,0.9662048268118174
AnhHungNguyenTrungTruc_Ep02_2012_00526.jpg,0.9427543496465014,0.9360497937297508,0.9361436538905487
AnhHungNguyenTrungTruc_Ep02_2012_00548.jpg,0.9672880489485435,0.9590302041778566,0.9618858322841403
AnhHungNguyenTrungTruc_Ep02_2012_00554.jpg,0.9681518221726204,0.9651794353491273,0.9675527359004477
AnhHungNguyenTrungTruc_Ep02_2012_00556.jpg,0.9313641861628357,0.9397867821783956,0.9302818616262907
AnhHungNguyenTrungTruc_Ep02_2012_00573.jpg,0.9518757384134903,0.9374916661295934,0.9458492828699804
AnhHungNguyenTrungTruc_Ep02_2012_00586.jpg,0.9459249236119053,0.9334877576735524,0.9445384607933608
AnhHungNguyenTrungTruc_Ep02_2012_00594.jpg,0.8545772528068666,0.8318024112518584,0.836614063079522
AnhHungNguyenTrungTruc_Ep02_2012_00602.jpg,0.9434248085565101,0.9416722403901354,0.9383265989265547
AnhHungNguyenTrungTruc_Ep02_2012_00603.jpg,0.965996878753132,0.9568746321784313,0.9639629089572526
AnhHungNguyenTrungTruc_Ep02_2012_00616.jpg,0.9038861384683307,0.9008753213295472,0.908834350597338
AnhHungNguyenTrungTruc_Ep02_2012_00654.jpg,0.9635770485830274,0.9546705657163604,0.9594124834503696
AnhHungNguyenTrungTruc_Ep02_2012_00656.jpg,0.9733002280053752,0.9644159310259205,0.9669570210957508
AnhHungNguyenTrungTruc_Ep02_2012_00660.jpg,0.9737180206040265,0.962787284448129,0.9695971037385869
AnhHungNguyenTrungTruc_Ep02_2012_00662.jpg,0.969779283646317,0.9642722817982493,0.9695446826768027
AnhHungNguyenTrungTruc_Ep02_2012_00666.jpg,0.9506548405354843,0.939822794087472,0.9444075096553425
AnhHungNguyenTrungTruc_Ep02_2012_00675.jpg,0.9415079069838175,0.9310403811662339,0.941195332432674
AnhHungNguyenTrungTruc_Ep02_2012_00680.jpg,0.9733270542854715,0.9741040564207833,0.9718257954981794
AnhHungNguyenTrungTruc_Ep02_2012_00693.jpg,0.981462252915483,0.9811271192156433,0.9793994730578004
AnhHungNguyenTrungTruc_Ep02_2012_00710.jpg,0.973232501285041,0.974641336958932,0.973732153018977
AnhHungNguyenTrungTruc_Ep02_2012_00716.jpg,0.9759540403740944,0.9728756521180907,0.9704979327868117
AnhHungNguyenTrungTruc_Ep02_2012_00719.jpg,0.9744726438405219,0.9755822746005215,0.975304169141185
AnhHungNguyenTrungTruc_Ep02_2012_00735.jpg,0.95885324629554,0.9643954828153404,0.9593679734475634
AnhHungNguyenTrungTruc_Ep02_2012_00756.jpg,0.9707581043117749,0.9729840293078982,0.9695633474716304
AnhHungNguyenTrungTruc_Ep02_2012_00770.jpg,0.9347831612157812,0.9352468797720052,0.9207560643499396
AnhHungNguyenTrungTruc_Ep02_2012_00777.jpg,0.9646312911280241,0.962379210339441,0.9602043292836825
AnhHungNguyenTrungTruc_Ep02_2012_00806.jpg,0.9765038085098584,0.9730171372130499,0.9729565208944483
AnhHungNguyenTrungTruc_Ep02_2012_00810.jpg,0.9782156610113842,0.9765533879112162,0.9755470080183422
AnhHungNguyenTrungTruc_Ep02_2012_00818.jpg,0.9754298344377618,0.9737264246036069,0.9740536799244629
AnhHungNguyenTrungTruc_Ep02_2012_00819.jpg,0.9777134383712731,0.9736232818463489,0.9747790592317854
AnhHungNguyenTrungTruc_Ep02_2012_00825.jpg,0.9764107838656336,0.9759613808736868,0.9764977314498838
AnhHungNguyenTrungTruc_Ep02_2012_00832.jpg,0.9391482916572415,0.9383356239217354,0.9365656144152071
AnhHungNguyenTrungTruc_Ep02_2012_00864.jpg,0.9782952578141613,0.9764587477284596,0.9771679135221625
AnhHungNguyenTrungTruc_Ep02_2012_00870.jpg,0.9642743081784326,0.967288092952827,0.9601879246435147
AnhHungNguyenTrungTruc_Ep02_2012_00884.jpg,0.9532191693402449,0.9439198336115618,0.9424427672996303
AnhHungNguyenTrungTruc_Ep02_2012_00891.jpg,0.9531689803463848,0.9429491985981914,0.9449534757339725
AnhHungNguyenTrungTruc_Ep02_2012_00892.jpg,0.952688680598528,0.9469541925936648,0.9427910466710591
AnhHungNguyenTrungTruc_Ep02_2012_00893.jpg,0.9462053428650027,0.9537764457716887,0.9407460582754394
AnhHungNguyenTrungTruc_Ep02_2012_00912.jpg,0.9675852823127403,0.9710364426737647,0.9677537893989613
AnhHungNguyenTrungTruc_Ep02_2012_00927.jpg,0.9387925912659725,0.9313726591576265,0.9379774402184081
AnhHungNguyenTrungTruc_Ep02_2012_00953.jpg,0.9502832200038381,0.9464261135851572,0.9451630389135407
AnhHungNguyenTrungTruc_Ep02_2012_00954.jpg,0.9234541388399649,0.9167569105775707,0.9170611477791595
AnhHungNguyenTrungTruc_Ep02_2012_00976.jpg,0.949560255973141,0.950962242446581,0.9435910619065763
AnhHungNguyenTrungTruc_Ep02_2012_00996.jpg,0.9517910536446322,0.962976190276608,0.9637123681614567
AnhHungNguyenTrungTruc_Ep02_2012_00997.jpg,0.9629051688174749,0.9673452280780798,0.961891588877231
AnhHungNguyenTrungTruc_Ep02_2012_01004.jpg,0.9851471639301373,0.9828950061480235,0.9813898508179156
AnhHungNguyenTrungTruc_Ep02_2012_01006.jpg,0.9782067980066147,0.974783381872962,0.9753281452087829
AnhHungNguyenTrungTruc_Ep02_2012_01007.jpg,0.9835341412958797,0.9784901915242988,0.9793567737711041
AnhHungNguyenTrungTruc_Ep02_2012_01029.jpg,0.9673810618004367,0.9660706365637166,0.9620489274193358
AnhHungNguyenTrungTruc_Ep02_2012_01037.jpg,0.9675622324476322,0.9671507720262484,0.963976694060008
AnhHungNguyenTrungTruc_Ep02_2012_01043.jpg,0.9835884062890891,0.9790430139452949,0.9804137469497146
AnhHungNguyenTrungTruc_Ep02_2012_01044.jpg,0.982692522274605,0.9770994298314442,0.9782527274447163
AnhHungNguyenTrungTruc_Ep02_2012_01056.jpg,0.9661575320966032,0.9641457097659402,0.9608330450804098
AnhHungNguyenTrungTruc_Ep02_2012_01066.jpg,0.9729138278196913,0.9723436428023452,0.9694345018600958
AnhHungNguyenTrungTruc_Ep02_2012_01078.jpg,0.9728993403851215,0.9779173307818928,0.9745858448332859
AnhHungNguyenTrungTruc_Ep02_2012_01099.jpg,0.8858671223810578,0.8718595497993906,0.8932517074760273
AnhHungNguyenTrungTruc_Ep02_2012_01103.jpg,0.9894572299680094,0.9892089063796635,0.988456421369088
AnhHungNguyenTrungTruc_Ep02_2012_01104.jpg,0.9741829990471947,0.9677915457163663,0.9704471271541584
